Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha)
180,2005,4,Haryana,Gurgaon,36,232,-1,5,-1
180,2006,4,Haryana,Gurgaon,36,244,-1,5,-1
180,2007,4,Haryana,Gurgaon,40,250,-1,5,-1
180,2008,4,Haryana,Gurgaon,45,239,0.04,5,0
180,2009,4,Haryana,Gurgaon,51,254,0.02,3,0
180,2010,4,Haryana,Gurgaon,53.95,246.36,0.01,3.14,0.37
180,2011,4,Haryana,Gurgaon,54.81,248.98,0.02,3.32,0.43
180,2012,4,Haryana,Gurgaon,49.23,236.56,0.01,4.42,1.2
180,2013,4,Haryana,Gurgaon,55.2,243.95,0,2.93,1.06
180,2014,4,Haryana,Gurgaon,56.91,252.45,0,2.37,5.18
180,2015,4,Haryana,Gurgaon,57,252,0,4,9
180,2016,4,Haryana,Gurgaon,62,253,0,3,12
180,2017,4,Haryana,Gurgaon,64,241,0,3,23
180,2018,4,Haryana,Gurgaon,65.164,244.266,0.001,3.045,24.871
180,2019,4,Haryana,Gurgaon,70.313,247.854,0,2.962,28.788
180,2020,4,Haryana,Gurgaon,67.189,156.31,0.005,3.898,106.467
181,1966,4,Haryana,Jind,4.7,46.4,0,12.3,15.8
181,1967,4,Haryana,Jind,6.1,49.1,0,12,19.2
181,1968,4,Haryana,Jind,7.9,54.7,0,16.9,15
181,1969,4,Haryana,Jind,9.9,62.4,0,17.2,15.8
181,1970,4,Haryana,Jind,9.8,70.7,0,14.5,14
181,1971,4,Haryana,Jind,11,73.3,0,10.4,16.6
181,1972,4,Haryana,Jind,13.2,99.9,0,15.3,20
181,1973,4,Haryana,Jind,13.3,98.8,0,17.4,20.1
181,1974,4,Haryana,Jind,11.9,92.2,0,18,19.8
181,1975,4,Haryana,Jind,15.4,98.6,0,19.5,22.6
181,1976,4,Haryana,Jind,16.7,104.1,0,21.2,18.9
181,1977,4,Haryana,Jind,21.1,105.7,0,22.7,19
181,1978,4,Haryana,Jind,32,114.1,0,20.6,16.6
181,1979,4,Haryana,Jind,38.6,120,0,14.8,21.4
181,1980,4,Haryana,Jind,35,112.8,0,11.8,20.1
181,1981,4,Haryana,Jind,38.6,131.2,0,14.8,22.2
181,1982,4,Haryana,Jind,34.2,148.5,0,14.4,29.7
181,1983,4,Haryana,Jind,40.8,157.3,0,12.3,32.5
181,1984,4,Haryana,Jind,40.7,163.6,0,10.7,23.4
181,1985,4,Haryana,Jind,48.2,162.2,0,10.2,24.9
181,1986,4,Haryana,Jind,50.8,166.1,0,14.1,26
181,1987,4,Haryana,Jind,32.4,168.7,0,16.1,31.1
181,1988,4,Haryana,Jind,48.6,179,0,16.1,41.1
181,1989,4,Haryana,Jind,64.4,181.7,0,11.7,42.8
181,1990,4,Haryana,Jind,64.42,181.68,-1,12.9,43.8
181,1991,4,Haryana,Jind,60.62,186.42,0,15.26,45.08
181,1992,4,Haryana,Jind,70.88,200.16,-1,9.44,52.44
181,1993,4,Haryana,Jind,78.78,202.7,-1,6.36,56.26
181,1994,4,Haryana,Jind,86.86,205.24,-1,8.54,55.26
181,1995,4,Haryana,Jind,97.38,201.06,-1,10.72,68.44
181,1996,4,Haryana,Jind,96.38,206.34,-1,13.26,67.08
181,1997,4,Haryana,Jind,107,203.8,-1,9.9,16.18
181,1998,4,Haryana,Jind,140.151,209.407,0,5.792,46.068
181,1999,4,Haryana,Jind,145.867,234.523,0,6.915,36.779
181,2000,4,Haryana,Jind,141.16,234.021,0,7.912,38.92
181,2001,4,Haryana,Jind,133.274,236.931,0,9.732,46.398
181,2002,4,Haryana,Jind,99.879,234.106,0,12.772,37.156
181,2003,4,Haryana,Jind,119.303,237.933,0,9.966,43.421
181,2004,4,Haryana,Jind,118.365,238.117,0,6.008,50.24
181,2005,4,Haryana,Jind,124.18,235.14,0,4.36,50.72
181,2006,4,Haryana,Jind,121.18,241.78,0,5.54,46.54
181,2007,4,Haryana,Jind,122.36,244.14,0,5.54,44.54
181,2008,4,Haryana,Jind,135.08,245.96,0,2.36,45.36
181,2009,4,Haryana,Jind,136.44,245.96,0,1.54,46.54
181,2010,4,Haryana,Jind,142.441,247.793,0,2.416,48.031
181,2011,4,Haryana,Jind,143.452,247.773,0,3.422,64.531
181,2012,4,Haryana,Jind,143.253,246.994,0,4.022,68.587
181,2013,4,Haryana,Jind,148.025,248.282,0,4.286,75.017
181,2014,4,Haryana,Jind,151.935,250.493,0,4.088,78.199
181,2015,4,Haryana,Jind,151.16,250.32,0,4.54,77.98
181,2016,4,Haryana,Jind,164.16,248.14,0,5.72,60.44
181,2017,4,Haryana,Jind,165.88,247.32,0,5.9,64.26
181,2018,4,Haryana,Jind,170.34,253.61,0,5.554,62.336
181,2019,4,Haryana,Jind,177.137,247.196,0,4.685,62.464
181,2020,4,Haryana,Jind,171.416,248.36,0,5.31,1.163
182,1966,4,Haryana,Mahendragarh / Narnaul,0,7.6,0,2.3,0.2
182,1967,4,Haryana,Mahendragarh / Narnaul,0,9.8,0,1.9,0.5
182,1968,4,Haryana,Mahendragarh / Narnaul,0,11.3,0,2.7,0.2
182,1969,4,Haryana,Mahendragarh / Narnaul,0,15.5,0,2.4,0.1
182,1970,4,Haryana,Mahendragarh / Narnaul,0,21.4,0,2,0.2
182,1971,4,Haryana,Mahendragarh / Narnaul,0,24.6,0,1.3,0.2
182,1972,4,Haryana,Mahendragarh / Narnaul,0,48.6,0,1.2,2.5
182,1973,4,Haryana,Mahendragarh / Narnaul,0,42.1,0,1.6,2.7
182,1974,4,Haryana,Mahendragarh / Narnaul,0,40.7,0.1,1.4,2.6
182,1975,4,Haryana,Mahendragarh / Narnaul,0,45.9,0,1.4,2.9
182,1976,4,Haryana,Mahendragarh / Narnaul,0.1,60.1,0,1.9,3.2
182,1977,4,Haryana,Mahendragarh / Narnaul,0,59,0,2.2,2.9
182,1978,4,Haryana,Mahendragarh / Narnaul,0.1,75.9,0,2.3,3.3
182,1979,4,Haryana,Mahendragarh / Narnaul,0.1,83.8,0,1.4,3.7
182,1980,4,Haryana,Mahendragarh / Narnaul,0.1,78.2,0,0.8,3.6
182,1981,4,Haryana,Mahendragarh / Narnaul,0.1,78.7,0,1.2,5
182,1982,4,Haryana,Mahendragarh / Narnaul,0.1,100.2,0,0.9,6.7
182,1983,4,Haryana,Mahendragarh / Narnaul,0.1,92.8,0,0.5,7.9
182,1984,4,Haryana,Mahendragarh / Narnaul,0.2,74.6,0,0.4,6.1
182,1985,4,Haryana,Mahendragarh / Narnaul,0.1,70.7,0,0.3,6.2
182,1986,4,Haryana,Mahendragarh / Narnaul,0.1,81.3,0,0.4,6.8
182,1987,4,Haryana,Mahendragarh / Narnaul,0.1,88.1,0,0.1,7.9
182,1988,4,Haryana,Mahendragarh / Narnaul,0,65.2,0,0.2,8
182,1989,4,Haryana,Mahendragarh / Narnaul,0,89.1,0,0.3,8.4
182,1990,4,Haryana,Mahendragarh / Narnaul,-1,79.75,-1,0,8.12
182,1991,4,Haryana,Mahendragarh / Narnaul,-1,86.94,-1,0,7.25
182,1992,4,Haryana,Mahendragarh / Narnaul,-1,96.74,-1,0,7.25
182,1993,4,Haryana,Mahendragarh / Narnaul,-1,95.87,-1,-1,11.73
182,1994,4,Haryana,Mahendragarh / Narnaul,-1,94,-1,0,11.57
182,1995,4,Haryana,Mahendragarh / Narnaul,-1,88.68,-1,0.29,28.37
182,1996,4,Haryana,Mahendragarh / Narnaul,-1,98.19,-1,-1,33.3
182,1997,4,Haryana,Mahendragarh / Narnaul,0,105.96,-1,0,8.74
182,1998,4,Haryana,Mahendragarh / Narnaul,2.43,119.728,-1,0.17,24.109
182,1999,4,Haryana,Mahendragarh / Narnaul,2.784,135.704,-1,-1,20.474
182,2000,4,Haryana,Mahendragarh / Narnaul,2.694,138.227,-1,0.038,16.312
182,2001,4,Haryana,Mahendragarh / Narnaul,2.462,121.071,-1,0.186,21.49
182,2002,4,Haryana,Mahendragarh / Narnaul,1.888,122.657,0.059,0.574,23.067
182,2003,4,Haryana,Mahendragarh / Narnaul,3.118,123.422,0.025,0.467,26.478
182,2004,4,Haryana,Mahendragarh / Narnaul,3.425,115.948,0.442,0.133,40.715
182,2005,4,Haryana,Mahendragarh / Narnaul,4.35,107.89,0.72,0.29,32.04
182,2006,4,Haryana,Mahendragarh / Narnaul,4.64,127.52,0.313,0.29,20.24
182,2007,4,Haryana,Mahendragarh / Narnaul,4.06,135.45,0.024,0.29,12.31
182,2008,4,Haryana,Mahendragarh / Narnaul,7.54,126.52,-1,0,9.28
182,2009,4,Haryana,Mahendragarh / Narnaul,6.96,128.58,-1,0,10.86
182,2010,4,Haryana,Mahendragarh / Narnaul,8.312,135.665,-1,0.041,10.764
182,2011,4,Haryana,Mahendragarh / Narnaul,7.702,126.148,-1,0.467,19.7
182,2012,4,Haryana,Mahendragarh / Narnaul,5.803,128.511,-1,0.45,23.582
182,2013,4,Haryana,Mahendragarh / Narnaul,6.106,133.385,-1,0.415,21.974
182,2014,4,Haryana,Mahendragarh / Narnaul,7.611,156.163,-1,0.362,36.326
182,2015,4,Haryana,Mahendragarh / Narnaul,7.54,156.01,-1,0.29,37.16
182,2016,4,Haryana,Mahendragarh / Narnaul,9.86,144.83,0,1.16,43.58
182,2017,4,Haryana,Mahendragarh / Narnaul,10.73,138.9,0,1.16,66.02
182,2018,4,Haryana,Mahendragarh / Narnaul,12.651,128.591,0.019,1.165,83.769
182,2019,4,Haryana,Mahendragarh / Narnaul,13.636,115.14,0.003,1.012,73.494
182,2020,4,Haryana,Mahendragarh / Narnaul,9.275,102.445,0.061,1.429,63.532
183,1966,4,Haryana,Ambala,10.3,15.7,0,5.3,0.3
183,1967,4,Haryana,Ambala,8,12.8,0,4.6,0.2
183,1968,4,Haryana,Ambala,10.9,24.1,0.2,8.2,0.8
183,1969,4,Haryana,Ambala,17,36.1,0.1,7.7,0.2
183,1970,4,Haryana,Ambala,18.6,53.8,0.2,8.1,0.1
183,1971,4,Haryana,Ambala,20,59.5,0.1,7.1,0.2
183,1972,4,Haryana,Ambala,26,54.5,0.1,9,0.2
183,1973,4,Haryana,Ambala,22.7,52.3,0.1,13.8,0.2
183,1974,4,Haryana,Ambala,28.3,51.4,0.2,17,0.3
183,1975,4,Haryana,Ambala,25,58.6,0,16.1,0.3
183,1976,4,Haryana,Ambala,33.5,67.8,0,18,0.4
183,1977,4,Haryana,Ambala,35.7,60.4,0.1,22.5,0.3
183,1978,4,Haryana,Ambala,41.8,70.1,0,20.8,0.2
183,1979,4,Haryana,Ambala,50.3,76,0,16.2,0.4
183,1980,4,Haryana,Ambala,54.9,70.1,0,19,0.5
183,1981,4,Haryana,Ambala,55.5,75.4,0.1,23.8,0.4
183,1982,4,Haryana,Ambala,55.3,74.6,0.1,27.7,0.8
183,1983,4,Haryana,Ambala,41.9,94.6,0.4,26.4,0.7
183,1984,4,Haryana,Ambala,64.9,91.4,0,25.1,0.3
183,1985,4,Haryana,Ambala,69.8,96.6,0,25.6,0.5
183,1986,4,Haryana,Ambala,71.8,97,0,29.3,0.3
183,1987,4,Haryana,Ambala,49.6,100.2,0,31.4,0.3
183,1988,4,Haryana,Ambala,71.2,105.3,0,32.7,0.4
183,1989,4,Haryana,Ambala,104,123,0,48,0
183,1990,4,Haryana,Ambala,97,119,-1,48,-1
183,1991,4,Haryana,Ambala,94,117,-1,49,-1
183,1992,4,Haryana,Ambala,101,139,-1,44,-1
183,1993,4,Haryana,Ambala,107,132,-1,42,-1
183,1994,4,Haryana,Ambala,109,125,-1,44,-1
183,1995,4,Haryana,Ambala,110,127,-1,51,0
183,1996,4,Haryana,Ambala,112,125,-1,55,0
183,1997,4,Haryana,Ambala,124,133,-1,51,0
183,1998,4,Haryana,Ambala,133.81,138.99,0,53.9,0.04
183,1999,4,Haryana,Ambala,131.59,143.12,0,54.24,0.02
183,2000,4,Haryana,Ambala,131.65,142.81,0,57.81,0.02
183,2001,4,Haryana,Ambala,133.94,149.77,0,60.15,0
183,2002,4,Haryana,Ambala,116.55,149.95,0,62.36,0.01
183,2003,4,Haryana,Ambala,135.7,157.32,0,56.34,0.02
183,2004,4,Haryana,Ambala,138.12,160.49,0.01,50.77,0
183,2005,4,Haryana,Ambala,141,161,0,53,0
183,2006,4,Haryana,Ambala,142,161,0,56,0
183,2007,4,Haryana,Ambala,141,167,0,57,0
183,2008,4,Haryana,Ambala,161,176,0,39,0
183,2009,4,Haryana,Ambala,163,181,0.03,35,0
183,2010,4,Haryana,Ambala,162.82,180.54,0,35.19,0
183,2011,4,Haryana,Ambala,164.13,182.32,0,35.83,0
183,2012,4,Haryana,Ambala,161.89,183.95,0,37.68,0
183,2013,4,Haryana,Ambala,157.92,184.02,0,38.37,0
183,2014,4,Haryana,Ambala,163.08,190.14,0,37.16,0
183,2015,4,Haryana,Ambala,164,189,0,38,0
183,2016,4,Haryana,Ambala,167,189,0,33,0
183,2017,4,Haryana,Ambala,170,191,0,39,0
183,2018,4,Haryana,Ambala,174.266,193.515,0,36.838,0
183,2019,4,Haryana,Ambala,188.216,200.725,0,31.827,0
183,2020,4,Haryana,Ambala,197.352,210.776,0.007,30.417,0
184,1966,4,Haryana,Karnal,104.6,150.5,0,32.5,20.6
184,1967,4,Haryana,Karnal,121.2,160.2,0.1,29.2,20
184,1968,4,Haryana,Karnal,131.6,202.4,0,33.8,15.4
184,1969,4,Haryana,Karnal,147.8,271.9,0,40.4,15.1
184,1970,4,Haryana,Karnal,173,308.6,0.4,32.9,13.5
184,1971,4,Haryana,Karnal,190.4,347.8,0,23.6,11.9
184,1972,4,Haryana,Karnal,192.7,342.9,0,24.2,8.4
184,1973,4,Haryana,Karnal,193.6,333.2,0,29.3,9.4
184,1974,4,Haryana,Karnal,185.4,331.8,0,33.5,9.2
184,1975,4,Haryana,Karnal,202.4,355.6,0,32.1,12
184,1976,4,Haryana,Karnal,217.1,383,0,32.9,8
184,1977,4,Haryana,Karnal,246.3,394.2,0.1,35.8,8.4
184,1978,4,Haryana,Karnal,285.9,409.7,0,36.6,7.2
184,1979,4,Haryana,Karnal,314.4,431.9,0,29.2,8
184,1980,4,Haryana,Karnal,317.5,426.9,0,26.4,10.4
184,1981,4,Haryana,Karnal,325.6,443.7,0,30.8,9.9
184,1982,4,Haryana,Karnal,329.6,461.8,0,33.6,13.4
184,1983,4,Haryana,Karnal,345.4,482.8,0,31.7,10.2
184,1984,4,Haryana,Karnal,351.2,476.1,0.1,28.1,7.2
184,1985,4,Haryana,Karnal,366,496.7,0,25.8,6.3
184,1986,4,Haryana,Karnal,396,490.1,0,33,4.5
184,1987,4,Haryana,Karnal,308.6,482.2,0,34.2,4.9
184,1988,4,Haryana,Karnal,390.5,487.1,0,33.4,6.9
184,1989,4,Haryana,Karnal,376.6,493.3,0,28.3,8.2
184,1990,4,Haryana,Karnal,390.58,490.32,-1,33.1,9.2
184,1991,4,Haryana,Karnal,378.38,476.58,0,35.74,5.92
184,1992,4,Haryana,Karnal,416.12,485.84,-1,31.56,7.56
184,1993,4,Haryana,Karnal,426.22,494.3,-1,21.64,6.74
184,1994,4,Haryana,Karnal,438.14,483.76,-1,21.46,5.74
184,1995,4,Haryana,Karnal,444.62,474.94,-1,28.28,7.56
184,1996,4,Haryana,Karnal,441.62,473.66,-1,36.74,4.92
184,1997,4,Haryana,Karnal,459,467.2,-1,33.1,0.82
184,1998,4,Haryana,Karnal,479.899,478.143,0,28.778,1.332
184,1999,4,Haryana,Karnal,477.273,494.027,0,34.085,0.851
184,2000,4,Haryana,Karnal,481.61,483.409,0,34.008,0.75
184,2001,4,Haryana,Karnal,481.206,492.749,0,39.698,1.002
184,2002,4,Haryana,Karnal,469.581,494.214,0,42.718,1.144
184,2003,4,Haryana,Karnal,480.367,502.777,0,36.664,1.639
184,2004,4,Haryana,Karnal,486.695,511.243,0,30.832,2.27
184,2005,4,Haryana,Karnal,474.82,506.86,0,32.64,3.28
184,2006,4,Haryana,Karnal,469.82,497.22,0,37.46,2.46
184,2007,4,Haryana,Karnal,480.64,505.86,0,38.46,2.46
184,2008,4,Haryana,Karnal,496.92,516.04,0,26.64,1.64
184,2009,4,Haryana,Karnal,496.56,513.04,0,28.46,2.46
184,2010,4,Haryana,Karnal,499.499,517.127,0,27.344,3.519
184,2011,4,Haryana,Karnal,492.578,512.447,0,29.608,7.009
184,2012,4,Haryana,Karnal,489.797,512.496,0,29.838,8.403
184,2013,4,Haryana,Karnal,484.735,511.148,0,33.164,8.483
184,2014,4,Haryana,Karnal,489.705,514.127,0,30.442,8.111
184,2015,4,Haryana,Karnal,478.84,513.68,0,29.46,9.02
184,2016,4,Haryana,Karnal,499.84,526.86,0,32.28,6.56
184,2017,4,Haryana,Karnal,508.12,515.68,0,37.1,5.74
184,2018,4,Haryana,Karnal,501.772,551.071,0,36.922,5.358
184,2019,4,Haryana,Karnal,530.634,525.888,0.001,33.576,3.977
184,2020,4,Haryana,Karnal,527.549,541.851,0,32.348,5.102
186,1966,4,Haryana,Rohtak,6.6,97.7,0,47.8,14.3
186,1967,4,Haryana,Rohtak,12.5,77.9,0,35.7,20.8
186,1968,4,Haryana,Rohtak,13.5,119.7,0,48.2,11.9
186,1969,4,Haryana,Rohtak,14.8,126.7,0,44.7,9.9
186,1970,4,Haryana,Rohtak,13.5,139.6,0,45.4,9.3
186,1971,4,Haryana,Rohtak,12.2,143.8,0,34.7,11.8
186,1972,4,Haryana,Rohtak,12,156.4,0,36.8,8.7
186,1973,4,Haryana,Rohtak,10.3,156.2,0,45.4,7.5
186,1974,4,Haryana,Rohtak,9.8,178.8,0,48.5,7.3
186,1975,4,Haryana,Rohtak,9.7,183.9,0,49.1,10
186,1976,4,Haryana,Rohtak,10.4,197.1,0,52.3,6.5
186,1977,4,Haryana,Rohtak,13.6,200.6,0,56.6,6.7
186,1978,4,Haryana,Rohtak,26.5,214.2,0,55.8,6
186,1979,4,Haryana,Rohtak,33.7,234.4,0,35.5,10.1
186,1980,4,Haryana,Rohtak,20.8,230.5,0,31,12.4
186,1981,4,Haryana,Rohtak,20.1,233.4,0.1,41.1,12.1
186,1982,4,Haryana,Rohtak,19.6,258,0.1,42.8,12.5
186,1983,4,Haryana,Rohtak,27,255.3,0.1,38.1,12.1
186,1984,4,Haryana,Rohtak,26.7,261.9,0.1,32.9,8.3
186,1985,4,Haryana,Rohtak,28.8,251.5,0.1,27.7,9.5
186,1986,4,Haryana,Rohtak,33.8,270.3,0.1,29.9,9.1
186,1987,4,Haryana,Rohtak,17,263.8,0,34.8,9.2
186,1988,4,Haryana,Rohtak,31.2,272.8,0,31.8,10.8
186,1989,4,Haryana,Rohtak,29,278.5,0,30,10
186,1990,4,Haryana,Rohtak,28,264.07,-1,32,12
186,1991,4,Haryana,Rohtak,29,260.33,-1,35,9
186,1992,4,Haryana,Rohtak,40,277.98,-1,29,9
186,1993,4,Haryana,Rohtak,44,273.72,-1,24,14
186,1994,4,Haryana,Rohtak,53,278.59,-1,26,13
186,1995,4,Haryana,Rohtak,71,271.2,-1,32,20.26
186,1996,4,Haryana,Rohtak,70,281.46,-1,35,17.65
186,1997,4,Haryana,Rohtak,87,285.85,-1,27,5
186,1998,4,Haryana,Rohtak,126.934,317.695,0.013,24.345,16.235
186,1999,4,Haryana,Rohtak,121.447,332.973,0.14,22.723,13.424
186,2000,4,Haryana,Rohtak,117.702,340.191,0,23.993,14.979
186,2001,4,Haryana,Rohtak,114.67,332.223,0.001,29.444,15.58
186,2002,4,Haryana,Rohtak,57.914,316.774,0.016,41.341,18.323
186,2003,4,Haryana,Rohtak,91.591,316.852,0.051,36.451,17.005
186,2004,4,Haryana,Rohtak,94.382,306.81,0.102,33.131,20.755
186,2005,4,Haryana,Rohtak,106.13,319.33,0.189,27,18.78
186,2006,4,Haryana,Rohtak,105.13,336.76,0.197,29,12.39
186,2007,4,Haryana,Rohtak,113,342.63,0.15,26,10.13
186,2008,4,Haryana,Rohtak,165.26,344.98,0.143,14,8.13
186,2009,4,Haryana,Rohtak,151.26,350.37,0.06,9,9.13
186,2010,4,Haryana,Rohtak,164.458,349.476,0.141,13.664,8
186,2011,4,Haryana,Rohtak,164.999,368.348,0.151,18.607,11.532
186,2012,4,Haryana,Rohtak,148.181,347.045,0.066,21.024,15.073
186,2013,4,Haryana,Rohtak,174.533,347.769,0.194,18.843,19.345
186,2014,4,Haryana,Rohtak,164.816,372.142,0.084,17.963,25.469
186,2015,4,Haryana,Rohtak,184.26,365.5,0,18,26.39
186,2016,4,Haryana,Rohtak,192.26,348.37,0,21,24.65
186,2017,4,Haryana,Rohtak,197.26,359.98,0,23,26.04
186,2018,4,Haryana,Rohtak,201.384,358.78,0.015,19.276,28.343
186,2019,4,Haryana,Rohtak,234.318,364.748,0.002,17.36,33.909
186,2020,4,Haryana,Rohtak,224.317,293.357,0.017,19.736,37.852
189,1966,12,Uttar Pradesh,Saharanpur,47.5,55.2,0,42.4,1.4
189,1967,12,Uttar Pradesh,Saharanpur,50.2,63.2,0,41.6,1.6
189,1968,12,Uttar Pradesh,Saharanpur,56.9,78.3,0,53.9,1.3
189,1969,12,Uttar Pradesh,Saharanpur,54.9,94.8,0,63.4,1.5
189,1970,12,Uttar Pradesh,Saharanpur,57.8,114.8,0,60.1,1.7
189,1971,12,Uttar Pradesh,Saharanpur,63.3,118.7,0,56.7,1.5
189,1972,12,Uttar Pradesh,Saharanpur,65.2,122.3,0,63.4,1.4
189,1973,12,Uttar Pradesh,Saharanpur,54.4,118.7,0,76.4,1.2
189,1974,12,Uttar Pradesh,Saharanpur,60.5,114.8,0,82.5,0.9
189,1975,12,Uttar Pradesh,Saharanpur,57.9,123.3,0,85,1.2
189,1976,12,Uttar Pradesh,Saharanpur,63.7,133.2,0,86.6,1.1
189,1977,12,Uttar Pradesh,Saharanpur,63.8,125.4,0,101.7,1
189,1978,12,Uttar Pradesh,Saharanpur,69.1,148.3,0,92.5,1.3
189,1979,12,Uttar Pradesh,Saharanpur,93.8,158,0,79.2,1.8
189,1980,12,Uttar Pradesh,Saharanpur,84.8,146.1,0,92.7,1.5
189,1981,12,Uttar Pradesh,Saharanpur,71.7,141.5,0,116,1.4
189,1982,12,Uttar Pradesh,Saharanpur,70.5,144.7,0,122.3,1.8
189,1983,12,Uttar Pradesh,Saharanpur,73.8,151,0,118.1,1.4
189,1984,12,Uttar Pradesh,Saharanpur,84.8,158,0,111.1,1.2
189,1985,12,Uttar Pradesh,Saharanpur,89.5,157.5,0,112.1,1.3
189,1986,12,Uttar Pradesh,Saharanpur,90.8,155.3,0,123.8,1
189,1987,12,Uttar Pradesh,Saharanpur,72,147.6,0,134.4,1
189,1988,12,Uttar Pradesh,Saharanpur,76.1,146,0,139.9,0.9
189,1989,12,Uttar Pradesh,Saharanpur,79.2,145.2,0,139.4,0.7
189,1990,12,Uttar Pradesh,Saharanpur,77.79,142.41,0.01,158.3,0.63
189,1991,12,Uttar Pradesh,Saharanpur,76.13,144.01,0.03,163.01,21.61
189,1992,12,Uttar Pradesh,Saharanpur,88.34,161.01,0.05,153.71,0.57
189,1993,12,Uttar Pradesh,Saharanpur,95.82,163.97,0.06,148.88,0.55
189,1994,12,Uttar Pradesh,Saharanpur,92.62,156.47,0.04,157.77,-1
189,1995,12,Uttar Pradesh,Saharanpur,89.82,150.09,0.03,168.49,0.31
189,1996,12,Uttar Pradesh,Saharanpur,87.71,156.02,0.02,174.35,0.29
189,1997,12,Uttar Pradesh,Saharanpur,96.11,154.27,0.03,169.88,0.27
189,1998,12,Uttar Pradesh,Saharanpur,99.29,156.09,0.01,169.73,0.19
189,1999,12,Uttar Pradesh,Saharanpur,96.55,156.5,0.02,174.64,0.13
189,2000,12,Uttar Pradesh,Saharanpur,93.09,152.71,0.02,182.03,0.11
189,2001,12,Uttar Pradesh,Saharanpur,84.75,147.61,0.01,193.16,0.1
189,2002,12,Uttar Pradesh,Saharanpur,73.33,145.58,0.03,201.98,0.08
189,2003,12,Uttar Pradesh,Saharanpur,75.92,153.86,0.01,198.68,0.08
189,2004,12,Uttar Pradesh,Saharanpur,79.25,153.53,0.11,191.48,0.04
189,2005,12,Uttar Pradesh,Saharanpur,70.74,146.7,0.13,199.78,0.01
189,2006,12,Uttar Pradesh,Saharanpur,56.93,141.42,0.12,211.17,0.02
189,2007,12,Uttar Pradesh,Saharanpur,55.31,143.23,0.12,215.94,0.01
189,2008,12,Uttar Pradesh,Saharanpur,67.84,151.3,0.15,203.08,0
189,2009,12,Uttar Pradesh,Saharanpur,76.04,152.32,0.15,201.12,0
189,2010,12,Uttar Pradesh,Saharanpur,73.42,149.51,0.08,203.83,0
189,2011,12,Uttar Pradesh,Saharanpur,73.18,148.07,0.08,203,0
189,2012,12,Uttar Pradesh,Saharanpur,71.23,147.42,0.03,205.12,0
189,2013,12,Uttar Pradesh,Saharanpur,71.58,152.94,0.05,201.76,0
189,2014,12,Uttar Pradesh,Saharanpur,76.52,166.96,0.04,191.83,0
189,2015,12,Uttar Pradesh,Saharanpur,82.87,185.06,0.12,177.22,0.01
189,2016,12,Uttar Pradesh,Saharanpur,94.64,184.66,0.1,174.79,0.01
189,2017,12,Uttar Pradesh,Saharanpur,93.632,182.991,0.117,176.273,0.009
189,2018,12,Uttar Pradesh,Saharanpur,95.649,181.501,0.094,178.033,0.01
189,2019,12,Uttar Pradesh,Saharanpur,101.254,181.117,0.062,178.272,0.003
189,2020,12,Uttar Pradesh,Saharanpur,14.559,42.48,-1,69.795,-1
190,1966,12,Uttar Pradesh,Muzaffarnagar,34,98.8,0,78.9,5.6
190,1967,12,Uttar Pradesh,Muzaffarnagar,40.1,105.9,0,78.9,6.3
190,1968,12,Uttar Pradesh,Muzaffarnagar,36.9,107,0,103.9,4.2
190,1969,12,Uttar Pradesh,Muzaffarnagar,32.8,113,0,114,4.5
190,1970,12,Uttar Pradesh,Muzaffarnagar,31.6,129.7,0,110.1,4.5
190,1971,12,Uttar Pradesh,Muzaffarnagar,35.4,134.2,0,130.5,4.7
190,1972,12,Uttar Pradesh,Muzaffarnagar,30.4,139.1,0,116.3,4.2
190,1973,12,Uttar Pradesh,Muzaffarnagar,27.5,137.8,0,126.2,3.5
190,1974,12,Uttar Pradesh,Muzaffarnagar,25,130.5,0,139.6,2
190,1975,12,Uttar Pradesh,Muzaffarnagar,26.1,128.5,0.1,140.5,2.3
190,1976,12,Uttar Pradesh,Muzaffarnagar,26.5,135.6,0,149.6,2
190,1977,12,Uttar Pradesh,Muzaffarnagar,26.2,126.9,0.1,165.2,1.8
190,1978,12,Uttar Pradesh,Muzaffarnagar,29.5,149.8,0.1,154.3,2.7
190,1979,12,Uttar Pradesh,Muzaffarnagar,39.5,153.4,0.1,146.9,3.9
190,1980,12,Uttar Pradesh,Muzaffarnagar,38.6,158.2,0.2,152.8,4.7
190,1981,12,Uttar Pradesh,Muzaffarnagar,29.2,144.1,0.1,166.5,3.8
190,1982,12,Uttar Pradesh,Muzaffarnagar,28.6,146.3,0.1,169,4.4
190,1983,12,Uttar Pradesh,Muzaffarnagar,31.1,144.2,0.1,167.9,4
190,1984,12,Uttar Pradesh,Muzaffarnagar,39.5,152.7,0.2,177.5,3.1
190,1985,12,Uttar Pradesh,Muzaffarnagar,39.4,155.2,0.1,161.5,3.1
190,1986,12,Uttar Pradesh,Muzaffarnagar,39.3,146.9,0.2,123.8,2.5
190,1987,12,Uttar Pradesh,Muzaffarnagar,30.4,142.3,0.2,134.4,2.2
190,1988,12,Uttar Pradesh,Muzaffarnagar,33.1,147.7,0.1,182.5,2.3
